Area,Circularity,Equal_Diameter,Shortest_Axis,Longest_Axis,Perimeters,Aspect_Ratio,name
5889.0,0.7685349803072304,86.59161436851362,77.75414276123047,102.61708068847656,310.3086553812027,0.7577115061114958,IMG_6047
6453.0,0.7839331861549733,90.6433383221073,81.31306457519531,106.43201446533203,321.62236392498016,0.7639906562294874,IMG_6047
18546.5,0.7603847103196515,153.6689207889178,145.5059356689453,169.5652618408203,553.6295036077499,0.8581117033602039,IMG_6047
19508.5,0.7681112943554759,157.60391384247384,149.04995727539062,172.92225646972656,564.9432128667831,0.8619477927150734,IMG_6047
6025.5,0.7648743848293811,87.58941075724692,80.10736846923828,98.7088851928711,314.6345559358597,0.8115517494976608,IMG_6047
6567.5,0.7768060469687321,91.4439757996566,83.58411407470703,102.18890380859375,325.9482651948929,0.8179372804631052,IMG_6047
7513.5,0.7139232811832013,97.80841129150214,74.36052703857422,132.7591552734375,363.66399478912354,0.5601160001765415,IMG_6047
8163.5,0.729584118174346,101.9514150144347,78.23690032958984,135.79371643066406,374.977703332901,0.5761452178056958,IMG_6047
12722.0,0.7948559634413043,127.27196662313638,115.32405090332031,148.27459716796875,448.4751762151718,0.7777734899031873,IMG_6047
13506.0,0.8028227538642223,131.13494305940392,118.53921508789062,152.28790283203125,459.78888487815857,0.7783889126021759,IMG_6047
10148.5,0.8254521276164671,113.67265071135097,110.49250793457031,117.04218292236328,393.060963511467,0.9440400475772268,IMG_6047
18916.5,0.6982126769373462,155.19418754574124,143.11016845703125,186.91395568847656,583.4873695373535,0.7656473157924513,IMG_6047
10822.5,0.8317054904059733,117.38668993074258,113.88519287109375,120.71524810791016,404.3746713399887,0.9434201118427817,IMG_6047
19946.5,0.7084889382576401,159.36333511526396,146.56224060058594,190.2068328857422,594.8010762929916,0.7705414068306701,IMG_6047
6112.0,0.7989749890911535,88.21587214000276,78.9594955444336,100.85429382324219,310.0487698316574,0.7829066324416336,IMG_6047
6644.0,0.8084425248726984,91.97501582071308,82.4292984008789,104.37747192382812,321.3624790906906,0.7897230779936267,IMG_6047
9962.5,0.7719274950200576,112.62614689504413,112.75934600830078,117.07917785644531,402.7178170681,0.9631033294968878,IMG_6047
10652.5,0.7808985005175424,116.46108470339489,116.35243225097656,119.96989440917969,414.0315238237381,0.9698469172118707,IMG_6047
8569.0,0.7690481844479528,104.45281067944323,98.4814453125,112.37306213378906,374.1909053325653,0.8763794760282496,IMG_6047
9221.0,0.7797021388836481,108.35378093081448,102.19435119628906,115.47029876708984,385.5046138763428,0.885027165318251,IMG_6047
8529.5,0.7566458593849869,104.21178770570329,91.02935791015625,121.58257293701172,376.37467098236084,0.7487039936004302,IMG_6047
9163.5,0.7661356685353916,108.0154181965735,94.52433776855469,125.43697357177734,387.68837893009186,0.7535604142622759,IMG_6047
8718.0,0.7836107535029871,105.35702326376324,98.59913635253906,117.44547271728516,373.90663409233093,0.8395311804814051,IMG_6047
9386.0,0.7948258560035573,109.31892044328025,102.009765625,120.73521423339844,385.22034311294556,0.8449048297359255,IMG_6047
11808.5,0.6951225535864799,122.61749126452217,104.342529296875,151.69711303710938,462.0315251350403,0.6878346410676246,IMG_6047
12610.5,0.7072714923366489,126.71301148217877,107.50215148925781,155.47727966308594,473.34523379802704,0.691433190252694,IMG_6047
13266.0,0.7396097467574878,129.9645944111575,126.21965789794922,137.50100708007812,474.7594473361969,0.91795442504971,IMG_6047
14086.0,0.7491939716005431,133.92106715203363,129.9035186767578,140.88702392578125,486.0731556415558,0.9220403345675787,IMG_6047
13350.5,0.6916164030532976,130.37785295818762,105.32520294189453,168.9645538330078,492.5168068408966,0.623356796159686,IMG_6047
14208.5,0.7033786151379676,134.5021340773802,109.20079040527344,171.77285766601562,503.8305152654648,0.6357278553145842,IMG_6047
20280.0,0.7017128984386094,160.69006804164687,132.78057861328125,201.1175079345703,602.6416972875595,0.6602139215869701,IMG_6047
21316.0,0.7106273533967801,164.74335839594485,136.07936096191406,204.65879821777344,613.955405831337,0.664908433680504,IMG_6047
18046.5,0.685706463796038,151.58336796648607,127.14635467529297,193.09776306152344,575.0853486061096,0.6584558653576038,IMG_6047
19036.5,0.6956814781624482,155.6856595623082,130.47459411621094,196.6042938232422,586.3990569114685,0.6636406132284913,IMG_6047
14475.5,0.7156210918246566,135.76000526596133,114.13921356201172,168.5636749267578,504.17366003990173,0.6771281749262175,IMG_6047
15353.5,0.7260745280202265,139.8166061313581,117.7576904296875,171.8899688720703,515.4873688220978,0.6850759890318501,IMG_6047
11682.5,0.7612570139576635,121.96155534170815,116.52259826660156,132.0561065673828,439.1442223787308,0.8823719046051449,IMG_6047
13685.5,0.7061849401932712,132.00348400505598,118.30707550048828,154.87451171875,493.4873683452606,0.7638899014921985,IMG_6047
26925.0,0.4051914383471345,185.15392175699185,129.0769500732422,301.3765563964844,913.8031649589539,0.4282912765896475,IMG_6047
8788.5,0.6934994616317479,105.78216172353909,103.37117767333984,121.07206726074219,399.0609631538391,0.8537987333669499,IMG_6047
9474.5,0.7069766481891844,109.83309185574855,106.44908905029297,124.3172378540039,410.37467098236084,0.856269740929291,IMG_6047
6965.5,0.775563492722308,94.17404126856178,89.20997619628906,100.89949035644531,335.9482641220093,0.8841469454517463,IMG_6047
7543.5,0.7860828141293169,98.00348211012556,92.57075500488281,104.34857177734375,347.2619731426239,0.8871300625216785,IMG_6047
13598.5,0.7367475173130159,131.5832358208336,112.09658813476562,161.1827850341797,481.60511887073517,0.6954625341099233,IMG_6047
14464.5,0.7481048598987106,135.70841313205958,116.15257263183594,163.57717895507812,492.9188276529312,0.7100781011985418,IMG_6047
11207.0,0.7331747344969607,119.45373823303719,104.33637237548828,142.1204071044922,438.2741667032242,0.7341406804356838,IMG_6047
11959.0,0.7434907174860621,123.39640073959941,107.78913879394531,145.4454345703125,449.5878744125366,0.7410967495293704,IMG_6047
8183.5,0.7541882777261637,102.07622550986201,82.70191955566406,127.72219848632812,369.26197350025177,0.6475140620486328,IMG_6047
8821.5,0.7653678839066501,105.98057672932921,86.19165802001953,131.4185791015625,380.57568168640137,0.6558559574244762,IMG_6047
23457.0,0.6823322248157625,172.8189225775138,147.87481689453125,231.69227600097656,657.2691141366959,0.6382380088229958,IMG_6047
24589.0,0.6912582087300768,176.93978400996457,150.8013458251953,234.85606384277344,668.5828230381012,0.6421011378533137,IMG_6047
7442.5,0.7359157580409879,97.34518638171818,88.91368865966797,114.60631561279297,356.49242198467255,0.7758184021905941,IMG_6047
8076.5,0.7502312225004223,101.40670186458853,91.95983123779297,118.15686798095703,367.8061304092407,0.7782859583973896,IMG_6047
5992.0,0.7611080803854146,87.345585761692,84.2322769165039,101.86366271972656,314.5340507030487,0.8269119199872613,IMG_6047
6528.0,0.7726103718568644,91.16856776340813,87.60871887207031,105.2466812133789,325.84775853157043,0.8324131256400467,IMG_6047
10745.0,0.791000319377809,116.96563131184871,110.04469299316406,129.15647888183594,413.16146862506866,0.8520261154985723,IMG_6047
11465.0,0.7996120459178901,120.82090622234482,113.66756439208984,132.35128784179688,424.4751764535904,0.8588323260440035,IMG_6047
5243.5,0.8188846107705962,81.70820982507709,77.96070861816406,87.2118148803711,283.6639939546585,0.893923704318081,IMG_6047
5733.5,0.8280399761400156,85.44073343399538,81.4753646850586,90.61851501464844,294.9777022600174,0.8991028452837496,IMG_6047
8538.5,0.6812662875400456,104.26675334314955,79.79920959472656,140.534423828125,396.85995078086853,0.5678267816597149,IMG_6047
9208.5,0.6945584615808292,108.28031375875184,83.46062469482422,143.8423614501953,408.173659324646,0.5802228484946143,IMG_6047
10939.0,0.6196887680306079,118.01680973428296,88.87798309326172,171.08966064453125,470.9848427772522,0.5194819064953393,IMG_6047
3924.0,0.7624591459153651,70.68374617647807,61.14775848388672,86.38928985595703,254.30865573883057,0.7078164270807492,IMG_6047
11715.0,0.6328783575861943,122.13108231147561,92.64295959472656,173.49124145507812,482.2985500097275,0.533992141722696,IMG_6047
4376.0,0.7793955139337067,74.64379577540971,64.47918701171875,90.26410675048828,265.62236416339874,0.714339169055921,IMG_6047
