,0
254,0.49335206113940755
255,0.4805513694874426
256,0.6501371983462081
257,0.6501371983462081
258,0.6501371983462081
259,0.6501371983462081
260,0.6501371983462081
261,0.6501371983462081
262,0.6501371983462081
263,0.6501371983462081
264,0.6501371983462081
265,0.6501371983462081
266,0.6501371983462081
267,0.392872556199163
268,0.6501371983462081
269,0.4206037598752464
270,0.6501371983462081
271,0.6501371983462081
272,0.6501371983462081
273,0.6501371983462081
274,0.6501371983462081
275,0.6501371983462081
276,0.6501371983462081
277,0.6501371983462081
278,0.6501371983462081
279,0.6501371983462081
280,0.6501371983462081
281,0.6501371983462081
282,0.6501371983462081
283,0.6501371983462081
284,0.6501371983462081
285,0.6501371983462081
286,0.6501371983462081
287,0.6501371983462081
288,0.516718846066847
289,0.516718846066847
290,0.5195250416249382
291,0.516718846066847
292,0.516718846066847
293,0.5079471449656262
294,0.516718846066847
295,0.516718846066847
296,0.516718846066847
297,0.42273378947943774
298,0.516718846066847
299,0.5348195141870894
300,0.516718846066847
301,0.4850523556856722
302,0.516718846066847
303,0.4880406650587219
304,0.516718846066847
305,0.516718846066847
306,0.516718846066847
307,0.516718846066847
308,0.516718846066847
309,0.516718846066847
310,0.516718846066847
311,0.516718846066847
312,0.516718846066847
313,0.516718846066847
314,0.516718846066847
315,0.516718846066847
316,0.516718846066847
317,0.516718846066847
318,0.516718846066847
319,0.516718846066847
320,0.516718846066847
321,0.516718846066847
322,0.516718846066847
323,0.516718846066847
324,0.5158353131019798
325,0.5128805150246117
326,0.5709148317355023
327,0.5158353131019798
328,0.45617863576629797
329,0.4992505374966914
330,0.4589890599959019
331,0.45463835460203295
332,0.5158353131019798
333,0.4893165635968572
334,0.5158353131019798
335,0.5158353131019798
336,0.5158353131019798
337,0.5158353131019798
338,0.5158353131019798
339,0.5158353131019798
340,0.5158353131019798
341,0.5279320965164264
342,0.5158353131019798
343,0.5158353131019798
344,0.5158353131019798
345,0.5158353131019798
346,0.5158353131019798
347,0.5158353131019798
348,0.5158353131019798
349,0.5158353131019798
350,0.5158353131019798
351,0.5158353131019798
352,0.5158353131019798
353,0.5158353131019798
354,0.5158353131019798
355,0.5158353131019798
356,0.5158353131019798
357,0.5158353131019798
358,0.5158353131019798
359,0.5158353131019798
360,0.6101712358609341
361,0.6101712358609341
362,0.639185484092856
363,0.5399106862316487
364,0.4826761669309822
365,0.6101712358609341
366,0.426615659061554
367,0.6101712358609341
368,0.6101712358609341
369,0.40806802674443093
370,0.6101712358609341
371,0.6101712358609341
372,0.6101712358609341
373,0.6101712358609341
374,0.6101712358609341
375,0.426615659061554
376,0.5594876938292628
377,0.6101712358609341
378,0.4663634591364925
379,0.6101712358609341
380,0.6101712358609341
381,0.6101712358609341
382,0.6101712358609341
383,0.6101712358609341
384,0.6101712358609341
385,0.6101712358609341
386,0.6101712358609341
387,0.6101712358609341
388,0.6101712358609341
389,0.6101712358609341
390,0.6101712358609341
391,0.6101712358609341
392,0.6101712358609341
393,0.6101712358609341
394,0.6101712358609341
395,0.6101712358609341
396,0.5928154963275255
397,0.49305114494115276
398,0.5338662066649082
399,0.5928154963275255
400,0.5928154963275255
401,0.5928154963275255
402,0.43429440234647937
403,0.5928154963275255
404,0.5928154963275255
405,0.41298486378612104
406,0.4191838574456621
407,0.42033599115530157
408,0.5928154963275255
409,0.6368638812691333
410,0.47132004411257883
411,0.6436619884089363
412,0.42033599115530157
413,0.49305114494115276
414,0.4668524547147455
415,0.5928154963275255
416,0.5928154963275255
417,0.5928154963275255
418,0.5928154963275255
419,0.5928154963275255
420,0.5928154963275255
421,0.5928154963275255
422,0.5928154963275255
423,0.5928154963275255
424,0.5928154963275255
425,0.5928154963275255
426,0.5928154963275255
427,0.5928154963275255
428,0.5928154963275255
429,0.5928154963275255
430,0.5928154963275255
431,0.5928154963275255
432,0.561292094148977
433,0.561292094148977
434,0.561292094148977
435,0.561292094148977
436,0.561292094148977
437,0.561292094148977
438,0.6208635045144878
439,0.561292094148977
440,0.5665502145340472
441,0.5583126399897074
442,0.561292094148977
443,0.45068151085801145
444,0.561292094148977
445,0.561292094148977
446,0.561292094148977
447,0.561292094148977
448,0.561292094148977
449,0.5286462249440153
450,0.48130399999112705
451,0.561292094148977
452,0.561292094148977
453,0.561292094148977
454,0.561292094148977
455,0.561292094148977
456,0.561292094148977
457,0.561292094148977
458,0.561292094148977
459,0.561292094148977
460,0.561292094148977
461,0.561292094148977
462,0.561292094148977
463,0.561292094148977
464,0.561292094148977
465,0.561292094148977
466,0.561292094148977
467,0.561292094148977
468,0.4612664376898758
469,0.5596783924365435
470,0.5596783924365435
471,0.5596783924365435
472,0.5596783924365435
473,0.5596783924365435
474,0.5596783924365435
475,0.5596783924365435
476,0.5596783924365435
477,0.5596783924365435
478,0.5596783924365435
479,0.5596783924365435
480,0.5596783924365435
481,0.5596783924365435
482,0.5596783924365435
483,0.5596783924365435
484,0.5596783924365435
485,0.4423718497166973
486,0.4612664376898758
487,0.5596783924365435
488,0.5596783924365435
489,0.5596783924365435
490,0.5596783924365435
491,0.5596783924365435
492,0.5596783924365435
493,0.5596783924365435
494,0.5596783924365435
495,0.5596783924365435
496,0.5596783924365435
497,0.5596783924365435
498,0.5596783924365435
499,0.5596783924365435
500,0.5596783924365435
501,0.5596783924365435
502,0.5596783924365435
503,0.5596783924365435
504,0.5557074678496638
505,0.5557074678496638
506,0.41768669857746904
507,0.5355780398161599
508,0.5322986555538062
509,0.5557074678496638
510,0.5557074678496638
511,0.5557074678496638
512,0.5557074678496638
513,0.5531234356569444
514,0.5557074678496638
515,0.5557074678496638
516,0.5557074678496638
517,0.5557074678496638
518,0.4432032617875353
519,0.35191288349326993
520,0.5305013561438154
521,0.5250725467671499
522,0.4817526697657258
523,0.5557074678496638
524,0.5557074678496638
525,0.5557074678496638
526,0.5557074678496638
527,0.5557074678496638
528,0.5557074678496638
529,0.5557074678496638
530,0.5557074678496638
531,0.5557074678496638
532,0.5557074678496638
533,0.5557074678496638
534,0.5557074678496638
535,0.5557074678496638
536,0.5557074678496638
537,0.5557074678496638
538,0.5557074678496638
539,0.5557074678496638
540,0.46708260136649404
541,0.555121334534396
542,0.4728850921860124
543,0.555121334534396
544,0.555121334534396
545,0.555121334534396
546,0.555121334534396
547,0.555121334534396
548,0.555121334534396
549,0.555121334534396
550,0.555121334534396
551,0.555121334534396
552,0.555121334534396
553,0.555121334534396
554,0.555121334534396
555,0.555121334534396
556,0.555121334534396
557,0.555121334534396
558,0.46708260136649404
559,0.555121334534396
560,0.555121334534396
561,0.555121334534396
562,0.555121334534396
563,0.555121334534396
564,0.555121334534396
565,0.555121334534396
566,0.555121334534396
567,0.555121334534396
568,0.555121334534396
569,0.555121334534396
570,0.555121334534396
571,0.555121334534396
572,0.555121334534396
573,0.555121334534396
574,0.555121334534396
575,0.555121334534396
576,0.5379825481745223
577,0.5464927655004388
578,0.5712632532871457
579,0.5201901730216201
580,0.5043357649872593
581,0.5201901730216201
582,0.5201901730216201
583,0.5201901730216201
584,0.5201901730216201
585,0.518768885739718
586,0.5275891179844349
587,0.5105197017314616
588,0.5201901730216201
589,0.5201901730216201
590,0.5201901730216201
591,0.5201901730216201
592,0.5105197017314616
593,0.5201901730216201
594,0.5201901730216201
595,0.5201901730216201
596,0.5201901730216201
597,0.5201901730216201
598,0.5201901730216201
599,0.5201901730216201
600,0.5201901730216201
601,0.5201901730216201
602,0.5201901730216201
603,0.5201901730216201
604,0.5201901730216201
605,0.5201901730216201
606,0.5201901730216201
607,0.5201901730216201
608,0.5201901730216201
609,0.5201901730216201
610,0.5201901730216201
611,0.5201901730216201
612,0.6929999112331969
613,0.6929999112331969
614,0.41743214122615746
615,0.6929999112331969
616,0.5411324378092421
617,0.6929999112331969
618,0.6929999112331969
619,0.6781216149579522
620,0.6929999112331969
621,0.5978496166987362
622,0.6929999112331969
623,0.5935690154588735
624,0.6929999112331969
625,0.3510693831546132
626,0.6440489344913409
627,0.6929999112331969
628,0.6929999112331969
629,0.6929999112331969
630,0.3916945764577927
631,0.6929999112331969
632,0.6929999112331969
633,0.6929999112331969
634,0.6929999112331969
635,0.6929999112331969
636,0.6929999112331969
637,0.6929999112331969
638,0.6929999112331969
639,0.6929999112331969
640,0.6929999112331969
641,0.6929999112331969
642,0.6929999112331969
643,0.6929999112331969
644,0.6929999112331969
645,0.6929999112331969
646,0.6929999112331969
647,0.6929999112331969
648,0.5376285977530768
649,0.5209421061969672
650,0.5209421061969672
651,0.5209421061969672
652,0.5209421061969672
653,0.5209421061969672
654,0.5209421061969672
655,0.47617156506649694
656,0.5209421061969672
657,0.5197076444946409
658,0.5273756250420037
659,0.5328282463147791
660,0.4979316787607372
661,0.4704036880819807
662,0.4704036880819807
663,0.5209421061969672
664,0.5209421061969672
665,0.5209421061969672
666,0.5209421061969672
667,0.5209421061969672
668,0.5209421061969672
669,0.5209421061969672
670,0.5209421061969672
671,0.5209421061969672
672,0.5209421061969672
673,0.5209421061969672
674,0.5209421061969672
675,0.5209421061969672
676,0.5209421061969672
677,0.5209421061969672
678,0.5209421061969672
679,0.5209421061969672
680,0.5209421061969672
681,0.5209421061969672
682,0.5209421061969672
683,0.5209421061969672
684,0.6744586839601373
685,0.4439287595753276
686,0.6744586839601373
687,0.6744586839601373
688,0.4455548776924598
689,0.49914260492010515
690,0.6744586839601373
691,0.6744586839601373
692,0.6744586839601373
693,0.5894903825791316
694,0.6744586839601373
695,0.6744586839601373
696,0.6132417296123973
697,0.5940731702566131
698,0.6208599313947187
699,0.6132417296123973
700,0.6744586839601373
701,0.6744586839601373
702,0.4183480134432547
703,0.6744586839601373
704,0.6744586839601373
705,0.6744586839601373
706,0.6744586839601373
707,0.6744586839601373
708,0.6744586839601373
709,0.6744586839601373
710,0.6744586839601373
711,0.6744586839601373
712,0.6744586839601373
713,0.6744586839601373
714,0.6744586839601373
715,0.6744586839601373
716,0.6744586839601373
717,0.6744586839601373
718,0.6744586839601373
719,0.6744586839601373
720,0.5688595700985605
721,0.5688595700985605
722,0.5688595700985605
723,0.5688595700985605
724,0.5688595700985605
725,0.5688595700985605
726,0.5688595700985605
727,0.5688595700985605
728,0.5688595700985605
729,0.5566574100076008
730,0.5688595700985605
731,0.5688595700985605
732,0.40701746788646265
733,0.5688595700985605
734,0.5688595700985605
735,0.5688595700985605
736,0.5688595700985605
737,0.5057577258525041
738,0.5688595700985605
739,0.5688595700985605
740,0.5688595700985605
741,0.5688595700985605
742,0.5688595700985605
743,0.5688595700985605
744,0.5688595700985605
745,0.5688595700985605
746,0.5688595700985605
747,0.5688595700985605
748,0.5688595700985605
749,0.5688595700985605
750,0.5688595700985605
751,0.5688595700985605
752,0.5688595700985605
753,0.5688595700985605
754,0.5688595700985605
755,0.5688595700985605
756,0.5613596318188996
757,0.5613596318188996
758,0.5613596318188996
759,0.5613596318188996
760,0.5613596318188996
761,0.5613596318188996
762,0.5613596318188996
763,0.5613596318188996
764,0.5613596318188996
765,0.47266732797293665
766,0.4533057319826462
767,0.5613596318188996
768,0.5613596318188996
769,0.5613596318188996
770,0.41018331612358805
771,0.5613596318188996
772,0.5613596318188996
773,0.4533057319826462
774,0.5613596318188996
775,0.5613596318188996
776,0.5613596318188996
777,0.5613596318188996
778,0.5613596318188996
779,0.5613596318188996
780,0.5613596318188996
781,0.5613596318188996
782,0.5613596318188996
783,0.5613596318188996
784,0.5613596318188996
785,0.5613596318188996
786,0.5613596318188996
787,0.5613596318188996
788,0.5613596318188996
789,0.5613596318188996
790,0.5613596318188996
791,0.5613596318188996
792,0.5437979668282729
793,0.6309280894178121
794,0.6387234887970978
795,0.6387234887970978
796,0.4635157955317838
797,0.4635157955317838
798,0.6387234887970978
799,0.6387234887970978
800,0.6387234887970978
801,0.6387234887970978
802,0.6387234887970978
803,0.6387234887970978
804,0.37579194613459205
805,0.36404553378678994
806,0.6387234887970978
807,0.6387234887970978
808,0.7420483056641347
809,0.6387234887970978
810,0.6387234887970978
811,0.6387234887970978
812,0.6387234887970978
813,0.6387234887970978
814,0.6387234887970978
815,0.6387234887970978
816,0.6387234887970978
817,0.6387234887970978
818,0.6387234887970978
819,0.6387234887970978
820,0.6387234887970978
821,0.6387234887970978
822,0.6387234887970978
823,0.6387234887970978
824,0.6387234887970978
825,0.6387234887970978
826,0.6387234887970978
827,0.6387234887970978
828,0.540570399698123
829,0.5995447172318966
830,0.4668349990974682
831,0.5995447172318966
832,0.6117042460542297
833,0.45643132854562113
834,0.5995447172318966
835,0.5454838837409669
836,0.5995447172318966
837,0.5995447172318966
838,0.4155514459892642
839,0.5995447172318966
840,0.5995447172318966
841,0.4770118186027946
842,0.5995447172318966
843,0.5995447172318966
844,0.5995447172318966
845,0.5995447172318966
846,0.4821303564875151
847,0.5995447172318966
848,0.5995447172318966
849,0.5995447172318966
850,0.5995447172318966
851,0.5995447172318966
852,0.5995447172318966
853,0.5995447172318966
854,0.5995447172318966
855,0.5995447172318966
856,0.5995447172318966
857,0.5995447172318966
858,0.5995447172318966
859,0.5995447172318966
860,0.5995447172318966
861,0.5995447172318966
862,0.5995447172318966
863,0.5995447172318966
864,0.4820730070197574
865,0.6430918665650613
866,0.4820730070197574
867,0.6047812035055276
868,0.4820730070197574
869,0.4820730070197574
870,0.4820730070197574
871,0.32242970755568545
872,0.4820730070197574
873,0.34433786215696954
874,0.4820730070197574
875,0.4820730070197574
876,0.4820730070197574
877,0.4820730070197574
878,0.4691089996070514
879,0.4820730070197574
880,0.6142740397356231
881,0.4820730070197574
882,0.6060346373962664
883,0.4820730070197574
884,0.4820730070197574
885,0.4820730070197574
886,0.4820730070197574
887,0.4820730070197574
888,0.4820730070197574
889,0.4820730070197574
890,0.4820730070197574
891,0.4820730070197574
892,0.4820730070197574
893,0.4820730070197574
894,0.4820730070197574
895,0.4820730070197574
896,0.4820730070197574
897,0.4820730070197574
898,0.4820730070197574
899,0.4820730070197574
900,0.4956303315625329
901,0.6216181274765448
902,0.581488786914093
903,0.4956303315625329
904,0.5091653893993038
905,0.4956303315625329
906,0.3622701935082552
907,0.42888176677176715
908,0.4956303315625329
909,0.33899812870822543
910,0.37084994053631304
911,0.4956303315625329
912,0.44958817525958056
913,0.4956303315625329
914,0.4956303315625329
915,0.5547064813622012
916,0.581488786914093
917,0.6623963873446742
918,0.5997659200222449
919,0.4956303315625329
920,0.4956303315625329
921,0.4956303315625329
922,0.4956303315625329
923,0.4956303315625329
924,0.4956303315625329
925,0.4956303315625329
926,0.4956303315625329
927,0.4956303315625329
928,0.4956303315625329
929,0.4956303315625329
930,0.4956303315625329
931,0.4956303315625329
932,0.4956303315625329
933,0.4956303315625329
934,0.4956303315625329
935,0.4956303315625329
936,0.6024379016877037
937,0.6024379016877037
938,0.6058804320055143
939,0.6335679884510872
940,0.5664051035739948
941,0.6024379016877037
942,0.44973778491635324
943,0.4617176794177306
944,0.5323323105719965
945,0.5472626607087115
946,0.6024379016877037
947,0.6024379016877037
948,0.6024379016877037
949,0.6024379016877037
950,0.6024379016877037
951,0.6024379016877037
952,0.6024379016877037
953,0.5098818795383676
954,0.6024379016877037
955,0.6024379016877037
956,0.6024379016877037
957,0.6024379016877037
958,0.6024379016877037
959,0.6024379016877037
960,0.6024379016877037
961,0.6024379016877037
962,0.6024379016877037
963,0.6024379016877037
964,0.6024379016877037
965,0.6024379016877037
966,0.6024379016877037
967,0.6024379016877037
968,0.6024379016877037
969,0.6024379016877037
970,0.6024379016877037
971,0.6024379016877037
972,0.5885164804233084
973,0.5885164804233084
974,0.42290255228243134
975,0.5885164804233084
976,0.5482239302420118
977,0.48936685383960987
978,0.5885164804233084
979,0.5885164804233084
980,0.5885164804233084
981,0.5430273776044102
982,0.5940495054104388
983,0.5885164804233084
984,0.5885164804233084
985,0.5885164804233084
986,0.5885164804233084
987,0.5885164804233084
988,0.48892096139728103
989,0.46701774229496473
990,0.5885164804233084
991,0.5885164804233084
992,0.5885164804233084
993,0.5885164804233084
994,0.5885164804233084
995,0.5885164804233084
996,0.5885164804233084
997,0.5885164804233084
998,0.5885164804233084
999,0.5885164804233084
1000,0.5885164804233084
1001,0.5885164804233084
1002,0.5885164804233084
1003,0.5885164804233084
1004,0.5885164804233084
1005,0.5885164804233084
1006,0.5885164804233084
1007,0.5885164804233084
1008,0.5767488380090605
1009,0.5289291185518454
1010,0.5767488380090605
1011,0.5767488380090605
1012,0.5767488380090605
1013,0.5947149229633653
1014,0.5767488380090605
1015,0.5767488380090605
1016,0.5767488380090605
1017,0.5767488380090605
1018,0.5767488380090605
1019,0.5767488380090605
1020,0.5767488380090605
1021,0.5308665943377773
1022,0.5767488380090605
1023,0.6295175983475765
1024,0.5767488380090605
1025,0.5767488380090605
1026,0.5767488380090605
1027,0.5767488380090605
1028,0.5767488380090605
1029,0.5767488380090605
1030,0.5767488380090605
1031,0.5767488380090605
1032,0.5767488380090605
1033,0.5767488380090605
1034,0.5767488380090605
1035,0.5767488380090605
1036,0.5767488380090605
1037,0.5767488380090605
1038,0.5767488380090605
1039,0.5767488380090605
1040,0.5767488380090605
1041,0.5767488380090605
1042,0.5767488380090605
1043,0.5767488380090605
1044,0.5586503014679849
1045,0.5586503014679849
1046,0.5516620448450408
1047,0.5586503014679849
1048,0.5157192428446892
1049,0.5586503014679849
1050,0.45582094114121124
1051,0.5586503014679849
1052,0.5586503014679849
1053,0.5586503014679849
1054,0.4642541092877027
1055,0.5586503014679849
1056,0.5586503014679849
1057,0.5157192428446892
1058,0.5586503014679849
1059,0.5586503014679849
1060,0.5586503014679849
1061,0.4642541092877027
1062,0.5586503014679849
1063,0.5586503014679849
1064,0.5586503014679849
1065,0.5586503014679849
1066,0.5586503014679849
1067,0.5586503014679849
1068,0.5586503014679849
1069,0.5586503014679849
1070,0.5586503014679849
1071,0.5586503014679849
1072,0.5586503014679849
1073,0.5586503014679849
1074,0.5586503014679849
1075,0.5586503014679849
1076,0.5586503014679849
1077,0.5586503014679849
1078,0.5586503014679849
1079,0.5586503014679849
1080,0.4982594142057497
1081,0.4905099619154949
1082,0.5604991216397929
1083,0.4905099619154949
1084,0.4905099619154949
1085,0.4905099619154949
1086,0.4905099619154949
1087,0.4905099619154949
1088,0.4905099619154949
1089,0.4905099619154949
1090,0.4905099619154949
1091,0.41150881697674013
1092,0.4905099619154949
1093,0.4905099619154949
1094,0.4713917819427706
1095,0.4905099619154949
1096,0.4905099619154949
1097,0.47784950451814195
1098,0.4152161785047914
1099,0.4905099619154949
1100,0.4905099619154949
1101,0.4905099619154949
1102,0.4905099619154949
1103,0.4905099619154949
1104,0.4905099619154949
1105,0.4905099619154949
1106,0.4905099619154949
1107,0.4905099619154949
1108,0.4905099619154949
1109,0.4905099619154949
1110,0.4905099619154949
1111,0.4905099619154949
1112,0.4905099619154949
1113,0.4905099619154949
1114,0.4905099619154949
1115,0.4905099619154949
1116,0.5007251448425147
1117,0.4918844093929414
1118,0.4918844093929414
1119,0.4918844093929414
1120,0.4918844093929414
1121,0.4918844093929414
1122,0.4918844093929414
1123,0.4918844093929414
1124,0.4918844093929414
1125,0.4918844093929414
1126,0.5598277309556455
1127,0.4918844093929414
1128,0.4918844093929414
1129,0.5866182600336844
1130,0.4918844093929414
1131,0.4918844093929414
1132,0.4918844093929414
1133,0.4918844093929414
1134,0.4256163731161375
1135,0.4918844093929414
1136,0.4918844093929414
1137,0.4918844093929414
1138,0.4918844093929414
1139,0.4918844093929414
1140,0.4918844093929414
1141,0.4918844093929414
1142,0.4918844093929414
1143,0.4918844093929414
1144,0.4918844093929414
1145,0.4918844093929414
1146,0.4918844093929414
1147,0.4918844093929414
1148,0.4918844093929414
1149,0.4918844093929414
1150,0.4918844093929414
1151,0.4918844093929414
1152,0.5635942420681064
1153,0.4381786569798695
1154,0.5635942420681064
1155,0.5006311730411068
1156,0.5635942420681064
1157,0.5635942420681064
1158,0.5635942420681064
1159,0.5139667406502388
1160,0.5635942420681064
1161,0.5076601614337646
1162,0.5675813152172074
1163,0.5635942420681064
1164,0.5006311730411068
1165,0.5635942420681064
1166,0.4322570515822074
1167,0.5635942420681064
1168,0.5635942420681064
1169,0.4381786569798695
1170,0.5635942420681064
1171,0.5635942420681064
1172,0.5635942420681064
1173,0.5635942420681064
1174,0.5635942420681064
1175,0.5635942420681064
1176,0.5635942420681064
1177,0.5635942420681064
1178,0.5635942420681064
1179,0.5635942420681064
1180,0.5635942420681064
1181,0.5635942420681064
1182,0.5635942420681064
1183,0.5635942420681064
1184,0.5635942420681064
1185,0.5635942420681064
1186,0.5635942420681064
1187,0.5635942420681064
1188,0.560403334384263
1189,0.560403334384263
1190,0.560403334384263
1191,0.560403334384263
1192,0.542886384608008
1193,0.560403334384263
1194,0.560403334384263
1195,0.6156375882176
1196,0.5409050408280285
1197,0.509736178183903
1198,0.560403334384263
1199,0.5423917272072448
1200,0.560403334384263
1201,0.560403334384263
1202,0.560403334384263
1203,0.560403334384263
1204,0.46915322492470196
1205,0.560403334384263
1206,0.560403334384263
1207,0.560403334384263
1208,0.560403334384263
1209,0.560403334384263
1210,0.560403334384263
1211,0.560403334384263
1212,0.560403334384263
1213,0.560403334384263
1214,0.560403334384263
1215,0.560403334384263
1216,0.560403334384263
1217,0.560403334384263
1218,0.560403334384263
1219,0.560403334384263
1220,0.560403334384263
1221,0.560403334384263
1222,0.560403334384263
1223,0.560403334384263
1224,0.5378974976278119
1225,0.5453171239519382
1226,0.5453171239519382
1227,0.5453171239519382
1228,0.5453171239519382
1229,0.46679041739095756
1230,0.4818520297822474
1231,0.4442456210414247
1232,0.5453171239519382
1233,0.5080143033151556
1234,0.5453171239519382
1235,0.5453171239519382
1236,0.5453171239519382
1237,0.5453171239519382
1238,0.5453171239519382
1239,0.5453171239519382
1240,0.4442456210414247
1241,0.5453171239519382
1242,0.3884815260645308
1243,0.5453171239519382
1244,0.5453171239519382
1245,0.5453171239519382
1246,0.5453171239519382
1247,0.5453171239519382
1248,0.5453171239519382
1249,0.5453171239519382
1250,0.5453171239519382
1251,0.5453171239519382
1252,0.5453171239519382
1253,0.5453171239519382
1254,0.5453171239519382
1255,0.5453171239519382
1256,0.5453171239519382
1257,0.5453171239519382
1258,0.5453171239519382
1259,0.5453171239519382
